,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,lat,long,NumberofRooms
15334,550000.0,4,2.0,1540,5000,1.5,0,0,4,7,47.6713,-122.3,6.0
15337,290000.0,2,2.0,1590,9375,1.0,0,0,3,7,47.4585,-122.205,4.0
15340,572500.0,3,2.0,2290,11200,2.0,0,0,3,9,47.6517,-122.124,5.0
15341,389000.0,3,1.75,2180,9220,1.0,0,0,4,7,47.3547,-122.285,4.75
15345,287000.0,3,2.25,2300,7200,1.0,0,0,4,8,47.324,-122.328,5.25
15347,464500.0,4,2.5,1750,11381,1.0,0,0,4,7,47.7425,-122.321,6.5
15349,319000.0,3,2.5,1610,8544,2.0,0,0,5,7,47.3714,-122.054,5.5
15350,330000.0,3,1.0,1570,9136,1.0,0,0,3,7,47.7688,-122.337,4.0
15351,120750.0,3,1.75,1140,9628,1.0,0,0,4,7,47.2933,-122.372,4.75
15352,195000.0,3,1.75,1140,9628,1.0,0,0,4,7,47.2933,-122.372,4.75
15353,650000.0,4,1.5,2480,6383,1.0,0,0,3,7,47.6445,-122.374,5.5
15354,530000.0,3,1.75,1690,8190,1.0,0,0,4,8,47.5857,-122.172,4.75
15358,547500.0,3,2.0,1850,9570,1.0,0,0,4,7,47.697,-122.322,5.0
15360,340000.0,3,1.75,2650,7378,1.0,0,0,3,7,47.7525,-122.315,4.75
15364,382500.0,3,2.0,1150,6249,1.0,0,0,3,7,47.7489,-122.284,5.0
15365,344500.0,3,1.75,1890,9535,1.0,0,0,3,7,47.4872,-122.223,4.75
15366,375000.0,4,2.75,1430,7403,1.0,0,0,3,7,47.5346,-122.344,6.75
15369,330000.0,4,2.5,2105,6093,2.0,0,0,3,8,47.3531,-122.147,6.5
15371,450000.0,3,1.5,1340,7200,1.0,0,0,3,7,47.718,-122.193,4.5
15374,270000.0,3,1.5,1890,9450,1.0,0,0,3,7,47.4829,-122.341,4.5
15376,524950.0,2,2.5,1830,2856,2.0,0,0,3,7,47.5524,-121.996,4.5
15378,551100.0,3,1.0,1430,8640,1.0,0,0,5,7,47.572,-122.147,4.0
15379,421000.0,3,2.0,1420,12655,1.0,0,0,5,7,47.5309,-122.186,5.0
15380,635000.0,4,1.75,2460,7560,2.0,0,0,4,8,47.7256,-122.367,5.75
15381,255000.0,3,1.0,1340,6120,1.5,0,0,4,7,47.5272,-122.322,4.0
15382,419950.0,4,1.0,1530,7920,1.0,0,0,3,7,47.4544,-122.36,5.0
15383,325000.0,6,3.0,2650,12870,1.0,0,0,4,7,47.2069,-121.989,9.0
15384,281000.0,4,2.25,1677,3600,2.0,0,0,3,7,47.32,-122.178,6.25
15385,655275.0,3,1.75,2050,11856,1.0,0,0,3,7,47.5735,-122.162,4.75
15388,246000.0,3,2.5,1650,6675,1.0,0,0,3,8,47.2899,-122.372,5.5
15392,650000.0,3,2.5,2350,3750,2.0,0,0,3,7,47.6767,-122.365,5.5
15393,273000.0,4,3.0,1990,6180,2.0,0,0,3,7,47.3083,-122.36,7.0
15394,398000.0,4,2.5,2050,14724,2.0,0,0,3,7,47.73,-121.969,6.5
15397,502000.0,3,2.5,1870,9135,1.0,0,0,3,7,47.6269,-122.06,5.5
15398,305000.0,3,2.25,2110,7665,1.0,0,0,4,7,47.3082,-122.372,5.25
15400,311000.0,3,1.0,1120,8631,1.0,0,0,3,7,47.7077,-122.314,4.0
15402,387000.0,3,1.0,1230,9568,1.0,0,0,5,7,47.539,-122.179,4.0
15405,248000.0,4,2.5,1770,5855,2.0,0,0,3,7,47.3483,-122.053,6.5
15406,336750.0,4,2.25,1720,7803,1.0,0,0,3,8,47.5119,-122.337,6.25
15408,645000.0,4,2.75,2330,3917,2.0,0,0,3,9,47.5527,-121.99,6.75
15409,279000.0,3,2.5,1660,7388,2.0,0,0,3,7,47.3865,-122.027,5.5
15410,479000.0,2,2.5,1730,1037,3.5,0,0,3,8,47.5594,-122.285,4.5
15411,466000.0,3,2.25,1880,7279,1.0,0,0,3,7,47.7574,-122.322,5.25
15412,361500.0,4,2.75,2190,6740,2.0,0,0,3,7,47.3804,-122.027,6.75
15413,404000.0,3,1.75,1720,7202,1.0,0,0,3,7,47.5044,-122.19,4.75
15414,319000.0,4,3.25,2360,8344,2.0,0,0,3,8,47.4403,-122.126,7.25
15415,320000.0,3,1.5,1490,10132,1.0,0,0,4,6,47.4779,-122.145,4.5
15418,660000.0,4,2.5,2290,9120,2.0,0,0,4,8,47.5613,-122.128,6.5
15419,546000.0,4,3.0,1790,3600,1.5,0,0,3,8,47.6117,-122.313,7.0
15420,300000.0,4,1.75,1820,5015,1.0,0,0,4,6,47.5569,-122.31,5.75
15421,500000.0,2,1.5,1760,12000,1.0,0,0,4,7,47.6288,-122.109,3.5
15422,381500.0,4,2.5,2430,5556,2.0,0,0,4,8,47.3762,-122.126,6.5
15424,278226.0,4,2.5,2390,4639,2.0,0,0,3,8,47.3527,-121.999,6.5
15425,340000.0,2,1.75,1500,4158,1.0,0,0,4,7,47.7006,-122.35,3.75
15426,305000.0,4,2.5,2510,12000,1.0,0,0,3,8,47.3086,-122.384,6.5
15428,195000.0,4,1.5,2170,9948,2.0,0,0,3,7,47.4263,-122.331,5.5
15429,564000.0,4,1.75,1960,6138,1.0,0,0,4,7,47.6968,-122.299,5.75
15430,539500.0,4,2.25,2280,8550,1.0,0,0,3,8,47.701,-122.231,6.25
15431,299980.0,4,1.5,1580,10230,1.0,0,0,3,6,47.5002,-122.246,5.5
15432,290000.0,4,2.5,1850,5674,2.0,0,0,3,7,47.3536,-122.142,6.5
15434,518500.0,4,3.0,2120,5520,1.5,0,0,3,8,47.7085,-122.286,7.0
15437,526000.0,4,1.75,2220,6350,1.0,0,0,3,7,47.7136,-122.29,5.75
15438,254500.0,2,1.0,1150,11250,1.0,0,0,3,6,47.486,-122.264,3.0
15440,464550.0,3,1.5,1690,10500,1.0,0,0,4,7,47.7018,-122.165,4.5
15441,409950.0,3,1.75,1320,6030,1.0,0,0,4,7,47.6993,-122.13,4.75
15444,208000.0,3,1.0,1300,7420,1.0,0,0,4,6,47.2899,-122.219,4.0
15445,497950.0,4,2.5,1950,3000,2.0,0,0,3,7,47.565,-122.281,6.5
15449,235000.0,3,2.0,1090,8400,1.0,0,0,4,6,47.4942,-122.322,5.0
15450,295000.0,2,1.0,1170,10621,1.0,0,0,3,7,47.497,-121.78,3.0
15452,453500.0,4,1.75,2000,6032,1.0,0,2,3,7,47.5132,-122.389,5.75
15454,175000.0,2,1.0,1410,7000,1.0,0,0,3,7,47.4908,-122.223,3.0
15455,335000.0,2,1.0,1410,7000,1.0,0,0,3,7,47.4908,-122.223,3.0
15456,275000.0,3,1.5,1950,7620,1.0,0,0,4,7,47.4594,-122.346,4.5
15459,619850.0,4,2.5,2270,9247,1.0,0,0,5,8,47.5602,-122.176,6.5
15460,225900.0,3,1.0,1510,8800,1.0,0,0,4,7,47.329,-122.33,4.0
15462,215000.0,4,2.25,1900,9600,1.0,0,0,4,7,47.4208,-122.2,6.25
15464,330000.0,4,2.5,2340,11784,2.0,0,0,3,9,47.384,-122.149,6.5
15465,549800.0,3,2.25,1580,11680,1.0,0,0,4,7,47.5872,-122.17,5.25
15466,195500.0,4,1.0,1230,8636,1.5,0,0,4,6,47.3231,-122.219,5.0
15467,338000.0,3,2.5,1590,7819,2.0,0,0,3,7,47.4367,-122.199,5.5
15469,480000.0,4,2.25,1770,7000,1.0,0,0,5,7,47.7193,-122.218,6.25
15470,383000.0,4,2.5,1850,8310,1.0,0,0,3,7,47.7717,-122.29,6.5
15471,257000.0,3,1.75,1430,7210,1.0,0,0,3,7,47.4189,-122.168,4.75
15472,335000.0,4,2.75,2190,9209,2.0,0,0,4,8,47.3341,-122.188,6.75
15473,422000.0,4,2.5,2310,6650,2.0,0,2,3,8,47.4513,-122.267,6.5
15474,560000.0,3,1.75,2000,10182,1.0,0,0,5,7,47.6616,-122.175,4.75
15476,320000.0,2,1.0,1210,7040,1.0,0,0,3,7,47.745,-122.297,3.0
15479,320000.0,6,2.75,2410,10763,1.0,0,0,5,7,47.4429,-122.282,8.75
15481,250000.0,4,2.0,1470,7412,1.0,0,0,3,7,47.3702,-122.318,6.0
15482,423000.0,3,1.75,1100,10005,1.0,0,0,5,7,47.5374,-122.173,4.75
15483,601002.0,4,2.5,2050,8094,1.0,0,0,3,8,47.6614,-122.138,6.5
15484,352900.0,2,1.5,1240,1892,2.0,0,0,3,7,47.5915,-122.295,3.5
15486,360000.0,2,1.75,1340,1050,3.0,0,0,3,8,47.7053,-122.343,3.75
15488,349950.0,3,2.5,2390,6441,2.0,0,0,3,7,47.3659,-122.029,5.5
15489,395000.0,4,2.5,2250,6840,2.0,0,0,3,9,47.4398,-122.151,6.5
15492,699000.0,3,2.5,2370,10968,2.0,0,0,4,9,47.6679,-122.172,5.5
15493,537000.0,4,2.25,2640,8800,1.0,0,0,3,8,47.7552,-122.148,6.25
15494,405000.0,3,1.5,1240,9975,1.0,0,0,3,6,47.5667,-121.905,4.5
15496,260000.0,4,2.5,2050,12500,1.0,0,0,3,7,47.42,-122.319,6.5
15497,266750.0,3,2.25,1650,10000,2.0,0,0,3,7,47.3862,-122.315,5.25
15504,431000.0,4,2.5,1450,3600,1.5,0,0,3,7,47.5985,-122.298,6.5
15506,415000.0,4,2.5,2670,8279,2.0,0,0,3,7,47.4292,-122.328,6.5
15509,265000.0,2,1.75,1090,3272,1.0,0,0,5,8,47.3794,-122.32,3.75
15510,519000.0,3,1.75,2000,5680,1.0,0,0,4,7,47.6805,-122.366,4.75
15511,262000.0,4,1.5,1840,9009,2.0,0,0,3,7,47.406,-122.318,5.5
15513,295000.0,3,1.75,1520,6559,1.0,0,0,4,7,47.35,-122.037,4.75
15516,575000.0,4,2.5,2630,6247,2.0,0,0,3,8,47.5662,-122.0,6.5
15517,388000.0,3,1.75,1350,2325,3.0,0,0,3,7,47.6965,-122.35,4.75
15523,402000.0,3,1.75,1580,6127,1.5,0,0,5,7,47.7192,-122.32,4.75
15524,370000.0,3,1.5,1560,6774,1.0,0,0,4,6,47.7024,-122.35,4.5
15525,329950.0,3,1.0,1750,7800,1.0,0,0,4,7,47.4596,-122.343,4.0
15527,482500.0,4,3.0,1630,7626,1.0,0,0,5,7,47.7168,-122.308,7.0
15528,259000.0,4,1.5,1260,7248,1.5,0,0,5,7,47.433,-122.292,5.5
15529,210000.0,3,2.25,2140,9775,1.0,0,0,4,7,47.306,-122.379,5.25
15532,295000.0,3,2.25,1330,7200,1.0,0,0,3,7,47.5102,-122.364,5.25
15535,565000.0,4,2.0,2070,7980,1.5,0,0,4,7,47.5092,-122.386,6.0
15536,339950.0,4,2.25,2670,9040,1.0,0,0,3,8,47.4666,-122.326,6.25
15540,348000.0,3,2.5,2370,7500,1.0,0,3,3,8,47.4091,-122.331,5.5
15541,175000.0,3,1.0,1460,11880,1.0,0,0,2,7,47.3762,-122.219,4.0
15542,439950.0,3,2.5,1770,2875,2.0,0,0,3,8,47.5631,-122.397,5.5
15544,207000.0,3,2.5,1520,2550,2.0,0,0,3,7,47.5245,-122.33,5.5
15547,510000.0,4,1.5,1320,14250,1.0,0,0,4,7,47.7016,-122.199,5.5
15554,180000.0,3,2.25,1990,6350,2.0,0,0,3,7,47.3822,-122.316,5.25
15555,309950.0,3,2.25,1990,6350,2.0,0,0,3,7,47.3822,-122.316,5.25
15557,620000.0,4,2.25,1890,4300,1.5,0,0,3,7,47.6649,-122.337,6.25
15558,330000.0,3,2.5,1990,9995,2.0,0,0,3,7,47.383,-122.305,5.5
15559,525000.0,4,1.75,1600,7400,1.0,0,0,3,7,47.7111,-122.309,5.75
15561,294000.0,4,2.5,2210,8465,1.0,0,0,3,8,47.2647,-122.221,6.5
15562,463000.0,3,1.75,2020,11095,1.0,0,0,4,7,47.7351,-122.183,4.75
15563,320900.0,3,2.0,1770,7251,1.0,0,0,4,8,47.4087,-122.17,5.0
15564,369950.0,4,2.5,2050,4502,2.0,0,0,3,7,47.5002,-122.15,6.5
15567,400000.0,4,1.75,1810,9750,2.0,0,0,4,7,47.7681,-122.311,5.75
15568,458000.0,3,2.25,2150,9900,1.0,0,0,3,8,47.6647,-122.149,5.25
15569,436000.0,4,2.5,2495,5751,2.0,0,0,3,7,47.7243,-121.957,6.5
15570,310000.0,3,2.0,1290,6150,1.0,0,1,5,6,47.5181,-122.257,5.0
15572,625000.0,4,2.25,2070,7200,1.0,0,0,5,8,47.697,-122.169,6.25
15575,250000.0,3,2.25,1900,9990,1.0,0,0,3,7,47.3478,-122.298,5.25
15576,430000.0,3,1.5,1450,7316,1.0,0,0,3,7,47.7725,-122.349,4.5
15579,250000.0,4,2.75,1920,7102,1.0,0,0,3,7,47.539,-122.356,6.75
15581,383900.0,3,1.5,1600,8040,1.0,0,0,4,7,47.7471,-122.337,4.5
15582,330000.0,4,2.5,2210,5929,2.0,0,0,3,8,47.35,-122.139,6.5
15584,383000.0,5,2.0,2280,5750,1.0,0,0,4,8,47.5672,-122.39,7.0
15587,275000.0,3,2.0,1380,3500,2.0,0,0,3,7,47.5558,-122.27,5.0
15589,275000.0,3,2.5,1870,6821,2.0,0,0,3,7,47.3065,-122.358,5.5
15591,342500.0,2,1.75,1210,7507,1.0,0,0,3,7,47.7078,-122.234,3.75
15593,190000.0,3,1.75,1350,7370,1.0,0,0,4,6,47.5336,-122.278,4.75
15594,300000.0,3,1.75,1350,7370,1.0,0,0,4,6,47.5336,-122.278,4.75
15595,540000.0,3,2.0,1470,1691,2.0,0,0,3,8,47.6743,-122.316,5.0
15596,140000.0,3,1.75,1270,8991,2.0,0,0,3,7,47.3563,-122.149,4.75
15598,370000.0,3,2.75,2120,7650,1.0,0,0,4,7,47.4923,-122.178,5.75
15599,227000.0,2,1.0,1040,9100,1.0,0,0,4,7,47.7407,-122.347,3.0
15600,312000.0,4,1.0,1730,8706,1.0,0,0,4,7,47.4586,-122.175,5.0
15601,260000.0,2,1.0,1410,5650,1.5,0,0,3,6,47.5159,-122.258,3.0
15605,329950.0,3,2.25,2070,7995,1.0,0,0,3,7,47.403,-122.175,5.25
15607,220000.0,3,2.25,1470,7518,1.0,0,0,3,7,47.2725,-122.3,5.25
15609,375000.0,3,1.75,1430,8412,1.0,0,0,4,7,47.7218,-122.299,4.75
15610,388000.0,3,1.75,1760,9277,1.0,0,0,4,7,47.4977,-122.358,4.75
15611,249950.0,5,2.0,1730,7375,1.0,0,0,4,6,47.4953,-122.238,7.0
15612,390000.0,5,1.75,2290,7900,1.0,0,0,4,7,47.7577,-122.358,6.75
15615,292000.0,4,1.75,2130,11097,1.0,0,0,3,7,47.4629,-122.356,5.75
15619,319500.0,4,2.75,2500,5100,1.5,0,0,4,7,47.523,-122.332,6.75
15620,265000.0,5,1.75,1580,5292,1.0,0,0,3,6,47.5677,-122.29,6.75
15621,237000.0,3,1.0,1130,10650,1.0,0,0,3,7,47.4363,-122.286,4.0
15622,235000.0,5,1.0,1500,9282,1.5,0,0,5,6,47.4702,-122.281,6.0
15624,359000.0,3,1.5,1550,4980,1.0,0,0,3,7,47.7035,-122.34,4.5
15625,334950.0,4,2.5,2230,5500,2.0,0,0,3,7,47.3533,-122.023,6.5
15627,253000.0,4,2.5,2230,4541,2.0,0,0,3,7,47.3848,-122.1,6.5
15628,561000.0,3,2.25,1710,4140,2.0,0,0,3,8,47.5498,-121.997,5.25
15629,455000.0,2,1.5,1260,5100,1.0,0,0,3,7,47.6914,-122.288,3.5
15631,267000.0,3,1.5,1090,8160,1.0,0,0,3,7,47.4551,-122.175,4.5
15633,599995.0,3,1.0,1620,3000,1.5,0,0,5,7,47.6888,-122.347,4.0
15635,252000.0,4,1.75,1940,13370,1.0,0,0,4,8,47.3215,-122.369,5.75
15636,247200.0,3,1.0,1590,11200,1.0,0,0,4,7,47.2894,-122.188,4.0
15641,400000.0,3,2.25,2140,11266,2.0,0,0,3,7,47.7267,-121.966,5.25
15642,210000.0,5,2.0,2050,10200,1.0,0,0,3,6,47.4136,-122.333,7.0
15643,475000.0,5,2.0,2050,10200,1.0,0,0,3,6,47.4136,-122.333,7.0
15644,355900.0,3,2.5,2090,3821,2.0,0,0,3,7,47.3655,-122.017,5.5
15647,518000.0,4,1.75,2560,15000,1.0,0,0,3,7,47.5952,-122.053,5.75
15648,375000.0,3,1.0,1200,5404,1.0,0,0,3,6,47.6969,-122.368,4.0
15650,402000.0,3,2.5,1520,3425,2.0,0,0,3,7,47.6801,-122.161,5.5
15652,500000.0,4,2.0,1980,4500,2.0,0,0,4,7,47.6728,-122.379,6.0
15655,570000.0,2,2.0,1140,690,2.0,0,0,3,8,47.6205,-122.3,4.0
15656,680000.0,8,2.75,2530,4800,2.0,0,0,4,7,47.6241,-122.305,10.75
15657,345000.0,3,2.25,1690,14615,2.0,0,0,4,7,47.4492,-121.78,5.25
15658,355000.0,4,2.5,2150,3600,2.0,0,0,3,7,47.3658,-122.019,6.5
15659,390000.0,3,1.5,1180,7700,1.0,0,0,4,7,47.6133,-122.133,4.5
15660,128000.0,3,1.0,1400,9690,1.0,0,0,3,7,47.3201,-122.398,4.0
15661,448500.0,3,1.75,1300,4800,2.0,0,1,4,7,47.5457,-122.383,4.75
15662,346000.0,3,1.75,1590,9636,1.5,0,0,4,6,47.754,-122.321,4.75
15664,335000.0,3,1.75,1510,9720,1.0,0,0,3,7,47.7728,-122.258,4.75
15668,371000.0,2,1.5,1110,1189,3.0,0,0,3,8,47.6711,-122.377,3.5
15669,620000.0,4,2.5,1900,9775,1.0,0,0,5,7,47.6856,-122.168,6.5
15670,343000.0,4,1.75,2290,10290,1.0,0,0,3,7,47.5045,-122.369,5.75
15675,305000.0,3,2.25,1630,10962,1.0,0,0,4,8,47.3801,-122.166,5.25
15676,407000.0,2,2.5,1700,6635,2.0,0,0,4,8,47.6655,-122.13,4.5
15677,613000.0,5,2.5,2070,12000,1.0,0,0,4,7,47.626,-122.104,7.5
15679,645000.0,3,3.75,2050,6000,2.0,0,0,5,7,47.6873,-122.332,6.75
15686,250000.0,3,2.5,1650,2802,2.0,0,0,3,7,47.4328,-122.196,5.5
15691,276900.0,3,2.5,1620,7320,2.0,0,0,3,7,47.3617,-122.054,5.5
15692,660000.0,3,2.25,1700,12615,1.0,0,0,4,7,47.6965,-122.197,5.25
15696,326000.0,2,1.0,1210,7440,1.0,0,0,3,6,47.7376,-122.322,3.0
15697,205000.0,3,1.0,1300,9880,1.0,0,0,4,7,47.3352,-122.297,4.0
15699,593567.0,3,2.5,1770,3205,2.0,0,0,3,9,47.6658,-122.084,5.5
15700,440000.0,3,2.5,2060,11231,2.0,0,0,3,8,47.7571,-122.141,5.5
15702,295000.0,2,1.75,1050,6500,1.5,0,2,4,6,47.4727,-122.2,3.75
15703,422500.0,3,2.0,1300,2250,2.0,0,0,3,7,47.6923,-122.332,5.0
15704,480000.0,3,1.0,1160,8800,1.0,0,0,4,7,47.6112,-122.128,4.0
15706,672500.0,4,2.75,2620,6707,2.0,0,0,3,9,47.5965,-122.038,6.75
15707,605000.0,4,1.5,1880,3500,1.0,0,0,4,7,47.6835,-122.347,5.5
15709,565000.0,4,2.5,2330,7936,2.0,0,0,3,9,47.6269,-122.03,6.5
15711,640000.0,3,3.0,1560,1466,3.0,0,0,3,8,47.6604,-122.352,6.0
15712,253750.0,4,1.0,1380,7110,1.5,0,0,3,6,47.3846,-122.226,5.0
15714,595000.0,4,1.5,1350,8113,1.0,0,0,4,7,47.5807,-122.196,5.5
15716,366000.0,3,2.5,1790,4065,2.0,0,0,3,8,47.7344,-121.965,5.5
15718,300000.0,4,2.5,2400,7215,2.0,0,0,3,8,47.2944,-122.371,6.5
15721,234950.0,3,1.0,1360,9948,1.0,0,0,3,6,47.3422,-122.053,4.0
15724,538000.0,3,2.75,2000,7204,1.0,0,0,5,7,47.565,-122.116,5.75
15725,260000.0,3,2.25,1920,9680,1.0,0,0,4,7,47.412,-122.195,5.25
15726,546200.0,3,2.5,2678,6607,2.0,0,0,3,9,47.738,-122.235,5.5
15727,280500.0,3,1.0,1220,4541,1.0,0,0,3,7,47.5387,-122.294,4.0
15728,295000.0,3,1.75,1440,4000,1.0,0,0,4,7,47.5329,-122.354,4.75
15732,437000.0,3,1.75,1310,9282,1.0,0,0,4,7,47.6844,-122.111,4.75
15733,447000.0,3,2.5,1800,3074,2.0,0,0,3,7,47.7631,-122.149,5.5
15735,508300.0,3,1.0,1160,5969,1.0,0,0,3,7,47.6844,-122.306,4.0
15736,485000.0,3,1.5,1870,7853,1.0,0,0,3,7,47.7045,-122.281,4.5
15738,356000.0,3,2.25,2280,8765,2.0,0,0,3,8,47.4419,-122.133,5.25
15739,525000.0,4,2.0,1720,6099,1.0,0,0,4,7,47.6765,-122.287,6.0
15741,315000.0,4,2.5,2040,6300,2.0,0,0,3,8,47.3918,-122.185,6.5
15742,525000.0,3,2.25,1750,1879,3.0,0,0,3,8,47.6722,-122.391,5.25
15743,325000.0,2,2.25,1550,2285,2.0,0,0,3,8,47.5398,-122.369,4.25
15745,550000.0,4,1.0,1440,3600,1.5,0,0,4,7,47.5694,-122.385,5.0
15746,182200.0,4,1.0,1130,13927,1.5,0,0,3,6,47.4939,-122.3,5.0
15747,315000.0,3,1.0,1210,8505,1.5,0,0,3,7,47.5389,-122.353,4.0
15749,480000.0,5,2.5,2160,7737,2.0,0,0,3,7,47.5381,-121.872,7.5
15752,407500.0,4,2.5,1900,9075,2.0,0,0,3,7,47.7776,-122.352,6.5
15755,642000.0,3,1.0,1040,4480,1.0,0,0,3,7,47.6461,-122.356,4.0
15756,520000.0,3,1.75,1540,7558,1.0,0,0,3,8,47.6707,-122.156,4.75
15762,546000.0,2,1.0,1200,12856,1.0,0,0,4,6,47.5321,-122.034,3.0
15763,699950.0,2,2.5,2390,7489,1.0,0,0,3,8,47.7243,-122.032,4.5
15764,435000.0,3,2.0,1270,10713,1.0,0,0,4,7,47.7247,-122.181,5.0
15765,259500.0,4,1.5,1300,7200,1.0,0,0,4,7,47.4179,-122.181,5.5
15766,359950.0,4,3.25,2290,4785,2.0,0,0,3,9,47.3833,-122.037,7.25
15767,517000.0,3,1.75,1740,10000,1.0,0,0,3,7,47.617,-122.058,4.75
15768,579000.0,3,1.0,1590,5400,1.0,0,1,3,8,47.5509,-122.261,4.0
15769,525000.0,4,2.0,2420,10735,1.5,0,0,3,7,47.6899,-122.122,6.0
15770,320000.0,4,2.5,2130,9653,1.0,0,0,3,7,47.4068,-122.175,6.5
15771,635000.0,4,1.75,1950,13320,1.0,0,0,4,8,47.6196,-122.139,5.75
15772,400000.0,4,2.5,2150,5397,2.0,0,0,3,8,47.4644,-122.151,6.5
15773,455000.0,3,1.75,1270,7700,1.0,0,0,4,7,47.6711,-122.148,4.75
15776,162500.0,3,1.5,1390,7417,1.0,0,0,3,7,47.3369,-122.275,4.5
15777,400000.0,2,2.5,1340,1240,2.0,0,0,3,8,47.6858,-122.102,4.5
15778,268300.0,3,1.0,1190,9000,1.0,0,0,3,7,47.77,-122.264,4.0
15780,342000.0,3,1.75,1780,10409,1.0,0,0,3,7,47.4627,-122.168,4.75
15782,485000.0,4,2.75,1830,8384,1.0,0,0,3,7,47.733,-122.22,6.75
15783,277500.0,4,2.5,2550,7500,1.0,0,0,3,8,47.3165,-122.386,6.5
15785,385000.0,4,1.75,1800,10890,1.5,0,0,4,6,47.5312,-122.04,5.75
15786,426000.0,2,1.0,1630,7680,1.0,0,0,3,7,47.7092,-122.291,3.0
15787,310000.0,4,2.0,1870,6000,1.5,0,0,3,7,47.7155,-122.315,6.0
15788,449000.0,4,2.0,1870,6000,1.5,0,0,3,7,47.7155,-122.315,6.0
15791,468000.0,3,2.25,1470,5597,2.0,0,0,3,7,47.5674,-122.019,5.25
15792,336000.0,1,1.0,1160,5000,2.0,0,0,3,7,47.5883,-122.311,2.0
15793,392000.0,4,2.75,1940,6555,2.0,0,0,3,8,47.3701,-122.041,6.75
15794,412500.0,4,2.25,1630,7969,1.0,0,0,3,7,47.7336,-122.19,6.25
15796,133000.0,5,2.0,1430,5600,1.5,0,0,3,6,47.5192,-122.266,7.0
15797,440000.0,5,2.0,1430,5600,1.5,0,0,3,6,47.5192,-122.266,7.0
15798,294450.0,4,2.25,1400,7341,1.0,0,0,3,7,47.7565,-122.305,6.25
15799,335000.0,4,2.5,2520,7205,2.0,0,0,3,8,47.343,-122.316,6.5
15800,362000.0,3,1.0,1290,10125,1.0,0,0,4,7,47.7641,-122.265,4.0
15803,380000.0,4,2.0,1710,9996,1.0,0,0,3,7,47.5472,-122.3,6.0
15804,292000.0,4,2.75,2414,7693,2.0,0,0,3,8,47.3046,-122.222,6.75
15805,172500.0,3,1.0,1040,7500,1.0,0,0,4,6,47.4206,-122.316,4.0
15807,525000.0,4,2.75,2530,11549,1.0,0,0,3,7,47.6557,-122.197,6.75
15808,600000.0,3,2.5,2320,7609,2.0,0,0,3,8,47.5391,-122.069,5.5
15816,540000.0,3,2.5,1380,1021,2.0,0,0,3,8,47.6148,-122.309,5.5
15818,330000.0,4,2.5,2080,7000,1.0,0,0,4,8,47.4252,-122.163,6.5
15819,474000.0,3,1.75,1530,8000,2.0,0,0,3,7,47.6971,-122.13,4.75
15820,670000.0,4,1.75,1930,9310,1.0,0,0,4,9,47.6158,-122.108,5.75
15824,411000.0,2,2.5,1590,2088,2.0,0,0,3,9,47.6897,-122.175,4.5
15825,500000.0,3,1.5,2150,4000,1.5,0,0,3,7,47.5733,-122.312,4.5
15828,465000.0,3,2.25,1970,11088,1.0,0,0,4,8,47.7651,-122.277,5.25
15829,518000.0,4,2.5,1740,7500,1.0,0,0,4,7,47.6927,-122.124,6.5
15830,251000.0,3,1.75,1220,7250,1.0,0,0,3,7,47.4887,-121.784,4.75
15831,255000.0,3,2.0,1290,13282,1.0,0,0,3,7,47.3787,-122.169,5.0
15835,322000.0,4,2.5,1950,4553,2.0,0,0,3,7,47.5066,-122.175,6.5
15836,205000.0,4,1.0,1340,7920,1.0,0,0,4,7,47.2845,-122.267,5.0
15837,229000.0,3,1.0,1590,6240,1.0,0,0,3,7,47.4936,-122.337,4.0
15838,395000.0,3,2.25,1780,9672,1.0,0,0,3,8,47.7774,-122.35,5.25
15840,583500.0,3,1.75,1720,7800,1.0,0,0,4,7,47.6928,-122.125,4.75
15842,539000.0,3,1.75,1790,9860,1.0,0,0,4,7,47.6989,-122.12,4.75
15844,510250.0,3,1.75,1400,4000,1.0,0,0,3,7,47.6913,-122.381,4.75
15845,535000.0,2,2.0,1370,3827,1.0,0,0,3,7,47.652,-122.404,4.0
15846,280000.0,3,2.5,1600,7936,2.0,0,0,3,7,47.3673,-122.017,5.5
15851,464000.0,3,2.0,1630,6550,1.0,0,0,5,7,47.5452,-122.379,5.0
15852,495000.0,3,1.75,1770,10080,1.0,0,0,3,8,47.7218,-122.306,4.75
15855,362000.0,3,2.5,2310,7485,2.0,0,0,3,8,47.439,-122.135,5.5
15856,640000.0,33,1.75,1620,6000,1.0,0,0,5,7,47.6878,-122.331,34.75
15857,172500.0,3,1.0,1140,8800,1.0,0,0,3,7,47.2629,-122.275,4.0
15858,596000.0,2,1.0,1040,4880,1.0,0,0,3,7,47.6809,-122.311,3.0
15863,282500.0,4,1.0,1650,9750,1.0,0,0,4,7,47.4991,-122.164,5.0
15864,265000.0,3,2.25,1380,7226,1.0,0,0,4,7,47.3677,-122.091,5.25
15866,435000.0,2,1.0,1230,3800,1.0,0,0,3,7,47.6797,-122.292,3.0
15868,249950.0,4,1.0,1290,5000,1.5,0,0,3,7,47.513,-122.358,5.0
15870,300499.0,4,2.5,2150,7944,2.0,0,0,3,8,47.259,-122.215,6.5
